_id,date,person,website,flat_link,profile_type,delta,delta_bin,duplicate,count,first,stage
ObjectID(584ffc5451d6dae7b8b8637f),2016-09-08T07:01:02.000Z,"hanna.c.berg@gmail.com","immowelt","www.immowelt.de/expose/2B2924A","normal",8.970000000000001,5,true,,,1
ObjectID(584ffc5551d6dae7b8b86381),2016-09-08T07:01:19.000Z,"hamit.k.yilmaz@gmail.com","immowelt","www.immowelt.de/expose/2BTYS49","normal",9.130000000000001,5,true,,,1
ObjectID(584ffc5551d6dae7b8b86383),2016-09-08T07:01:18.000Z,"nina.c.weiss@gmail.com","immowelt","www.immowelt.de/expose/2BQF74A","normal",9.18,5,true,,,1
ObjectID(584ffc5551d6dae7b8b86385),2016-09-08T07:01:21.000Z,"vittilauro@gmail.com","immowelt","www.immowelt.de/expose/2BDLZ49","normal",8.949999999999999,5,true,,,1
ObjectID(584ffc5651d6dae7b8b86387),2016-09-08T07:01:40.000Z,"stephanbraun19@gmail.com","immowelt","www.immowelt.de/expose/2BY6Z49","normal",8.880000000000001,5,true,,,1
ObjectID(584ffc5651d6dae7b8b86389),2016-09-08T07:01:56.000Z,"aylindemirci132@gmail.com","immowelt","www.immowelt.de/expose/2BE5Y49","normal",9.18,5,true,,,1
ObjectID(584ffc5751d6dae7b8b8638b),2016-09-08T07:02:00.000Z,"vittilauro@gmail.com","immowelt","www.immowelt.de/expose/2BKP24A","normal",8.949999999999999,5,true,,,1
ObjectID(584ffc5751d6dae7b8b8638d),2016-09-08T07:02:06.000Z,"ma03592@gmail.com","immowelt","www.immowelt.de/expose/2BK744A","normal",8.970000000000001,5,true,,,1
ObjectID(584ffc5851d6dae7b8b8638f),2016-09-08T07:02:56.000Z,"janowski.miko@gmail.com","immowelt","www.immowelt.de/expose/2BF934A","normal",8.93,5,true,,,1
ObjectID(584ffc5851d6dae7b8b86391),2016-09-08T07:02:59.000Z,"ismailbhamed@gmail.com","immowelt","www.immowelt.de/expose/2B6824A","normal",8.9,5,true,,,1
ObjectID(584ffc5951d6dae7b8b86393),2016-09-08T07:03:33.000Z,"janowski.miko@gmail.com","immowelt","www.immowelt.de/expose/2B3744A","normal",9.15,5,true,,,1
ObjectID(584ffc5951d6dae7b8b86395),2016-09-08T07:03:33.000Z,"madameowicz@gmail.com","immowelt","www.immowelt.de/expose/2B6P34A","normal",9.220000000000001,5,true,,,1
ObjectID(584ffc5a51d6dae7b8b86397),2016-09-08T07:03:36.000Z,"stephanbraun19@gmail.com","immowelt","www.immowelt.de/expose/2BNT24A","normal",8.9,5,true,,,1
ObjectID(584ffc5a51d6dae7b8b86399),2016-09-08T07:03:56.000Z,"madameowicz@gmail.com","immowelt","www.immowelt.de/expose/2B4B24A","normal",8.9,5,true,,,1
ObjectID(584ffc5b51d6dae7b8b8639b),2016-09-08T07:04:25.000Z,"stef.loguercio@gmail.com","immowelt","www.immowelt.de/expose/2BHF34A","normal",9.08,5,true,,,1
ObjectID(584ffc5b51d6dae7b8b8639d),2016-09-08T07:04:27.000Z,"hanna.c.berg@gmail.com","immowelt","www.immowelt.de/expose/2BFR74A","normal",9.050000000000001,5,true,,,1
ObjectID(584ffc5c51d6dae7b8b8639f),2016-09-08T07:04:30.000Z,"hamit.k.yilmaz@gmail.com","immowelt","www.immowelt.de/expose/2BD744A","normal",8.880000000000001,5,true,,,1
ObjectID(584ffc5c51d6dae7b8b863a1),2016-09-08T07:04:42.000Z,"loviskuhn@gmail.com","immowelt","www.immowelt.de/expose/2BX564A","extreme",,,true,,,1
ObjectID(584ffc5d51d6dae7b8b863a3),2016-09-08T07:04:44.000Z,"stephanbraun19@gmail.com","immowelt","www.immowelt.de/expose/2BYXY49","normal",9.050000000000001,5,true,,,1
ObjectID(584ffc5d51d6dae7b8b863a5),2016-09-08T07:04:45.000Z,"loviskuhn@gmail.com","immowelt","www.immowelt.de/expose/2BS744A","extreme",,,true,,,1
ObjectID(584ffc5e51d6dae7b8b863a7),2016-09-08T07:04:48.000Z,"carsten.j.meier@gmail.com","immowelt","www.immowelt.de/expose/2BTYS49","extreme",,,true,,,1
ObjectID(584ffc5e51d6dae7b8b863a9),2016-09-08T07:04:51.000Z,"carsten.j.meier@gmail.com","immowelt","www.immowelt.de/expose/2BY6Z49","extreme",,,true,,,1
ObjectID(584ffc5f51d6dae7b8b863ab),2016-09-08T07:04:53.000Z,"loviskuhn@gmail.com","immowelt","www.immowelt.de/expose/2BHF34A","extreme",,,true,,,1
ObjectID(584ffc5f51d6dae7b8b863ad),2016-09-08T07:09:26.000Z,"ma03592@gmail.com","immowelt","www.immowelt.de/expose/2B9FZ49","normal",8.949999999999999,5,true,,,1
ObjectID(584ffc6051d6dae7b8b863af),2016-09-08T07:09:26.000Z,"janowski.miko@gmail.com","immowelt","www.immowelt.de/expose/2B5G74A","normal",8.93,5,true,,,1
ObjectID(584ffc6051d6dae7b8b863b1),2016-09-08T07:09:22.000Z,"ma03592@gmail.com","immowelt","www.immowelt.de/expose/2BVHV49","normal",8.9,5,true,,,1
ObjectID(584ffc6051d6dae7b8b863b3),2016-09-08T07:09:27.000Z,"aylindemirci132@gmail.com","immowelt","www.immowelt.de/expose/2B3N44A","normal",8.93,5,true,,,1
ObjectID(584ffc6151d6dae7b8b863b5),2016-09-08T07:09:23.000Z,"madameowicz@gmail.com","immowelt","www.immowelt.de/expose/2BA744A","normal",8.9,5,true,,,1
ObjectID(584ffc6151d6dae7b8b863b7),2016-09-08T07:09:42.000Z,"hamit.k.yilmaz@gmail.com","immowelt","www.immowelt.de/expose/2BS744A","normal",17.97,15,true,,,1
ObjectID(584ffc6251d6dae7b8b863b9),2016-09-08T07:09:41.000Z,"aylindemirci132@gmail.com","immowelt","www.immowelt.de/expose/2BU644A","normal",8.880000000000001,5,true,,,1
ObjectID(584ffc6351d6dae7b8b863bb),2016-09-08T07:09:42.000Z,"stephanbraun19@gmail.com","immowelt","www.immowelt.de/expose/2B37Z49","normal",17.93,15,true,,,1
ObjectID(584ffc6351d6dae7b8b863bd),2016-09-08T07:09:42.000Z,"ma03592@gmail.com","immowelt","www.immowelt.de/expose/2BMF74A","normal",17.9,15,true,,,1
ObjectID(584ffc6451d6dae7b8b863bf),2016-09-08T07:10:01.000Z,"hanna.c.berg@gmail.com","immowelt","www.immowelt.de/expose/2B2924A","normal",8.98,5,true,,,1
ObjectID(584ffc6451d6dae7b8b863c1),2016-09-08T07:10:02.000Z,"stef.loguercio@gmail.com","immowelt","www.immowelt.de/expose/2B6A44A","normal",9,5,true,,,1
ObjectID(584ffc6451d6dae7b8b863c3),2016-09-08T07:10:02.000Z,"aylindemirci132@gmail.com","immowelt","www.immowelt.de/expose/2BQV24A","normal",9.02,5,true,,,1
ObjectID(584ffc6551d6dae7b8b863c5),2016-09-08T07:10:06.000Z,"hamit.k.yilmaz@gmail.com","immowelt","www.immowelt.de/expose/2BTYS49","normal",8.779999999999999,5,true,,,1
ObjectID(584ffc6551d6dae7b8b863c7),2016-09-08T07:10:08.000Z,"nina.c.weiss@gmail.com","immowelt","www.immowelt.de/expose/2BQF74A","normal",8.83,5,true,,,1
ObjectID(584ffc6651d6dae7b8b863c9),2016-09-08T07:10:15.000Z,"vittilauro@gmail.com","immowelt","www.immowelt.de/expose/2BDLZ49","normal",8.9,5,true,,,1
ObjectID(584ffc6651d6dae7b8b863cb),2016-09-08T07:10:46.000Z,"stephanbraun19@gmail.com","immowelt","www.immowelt.de/expose/2BY6Z49","normal",9.1,5,true,,,1
ObjectID(584ffc6751d6dae7b8b863cd),2016-09-08T07:10:50.000Z,"aylindemirci132@gmail.com","immowelt","www.immowelt.de/expose/2BE5Y49","normal",8.9,5,true,,,1
ObjectID(584ffc6751d6dae7b8b863cf),2016-09-08T07:11:04.000Z,"vittilauro@gmail.com","immowelt","www.immowelt.de/expose/2BKP24A","normal",9.07,5,true,,,1
ObjectID(584ffc6851d6dae7b8b863d1),2016-09-08T07:11:11.000Z,"ma03592@gmail.com","immowelt","www.immowelt.de/expose/2BK744A","normal",9.08,5,true,,,1
ObjectID(584ffc6851d6dae7b8b863d3),2016-09-08T07:11:51.000Z,"janowski.miko@gmail.com","immowelt","www.immowelt.de/expose/2BF934A","normal",8.92,5,true,,,1
ObjectID(584ffc6951d6dae7b8b863d5),2016-09-08T07:11:58.000Z,"ismailbhamed@gmail.com","immowelt","www.immowelt.de/expose/2B6824A","normal",8.98,5,true,,,1
ObjectID(584ffc6a51d6dae7b8b863d7),2016-09-08T07:12:21.000Z,"madameowicz@gmail.com","immowelt","www.immowelt.de/expose/2B6P34A","normal",8.800000000000001,5,true,,,1
ObjectID(584ffc6a51d6dae7b8b863d9),2016-09-08T07:12:31.000Z,"janowski.miko@gmail.com","immowelt","www.immowelt.de/expose/2B3744A","normal",8.970000000000001,5,true,,,1
ObjectID(584ffc6a51d6dae7b8b863db),2016-09-08T07:12:37.000Z,"stephanbraun19@gmail.com","immowelt","www.immowelt.de/expose/2BNT24A","normal",9.02,5,true,,,1
ObjectID(584ffc6b51d6dae7b8b863dd),2016-09-08T07:12:54.000Z,"madameowicz@gmail.com","immowelt","www.immowelt.de/expose/2B4B24A","normal",8.970000000000001,5,true,,,1
ObjectID(584ffc6b51d6dae7b8b863df),2016-09-08T07:13:14.000Z,"stef.loguercio@gmail.com","immowelt","www.immowelt.de/expose/2BHF34A","normal",8.82,5,true,,,1
ObjectID(584ffc6c51d6dae7b8b863e1),2016-09-08T07:13:18.000Z,"hanna.c.berg@gmail.com","immowelt","www.immowelt.de/expose/2BFR74A","normal",8.85,5,true,,,1
ObjectID(584ffc6c51d6dae7b8b863e3),2016-09-08T07:13:31.000Z,"hamit.k.yilmaz@gmail.com","immowelt","www.immowelt.de/expose/2BD744A","normal",9.02,5,true,,,1
ObjectID(584ffc6d51d6dae7b8b863e5),2016-09-08T07:13:33.000Z,"stephanbraun19@gmail.com","immowelt","www.immowelt.de/expose/2BYXY49","normal",8.82,5,true,,,1
ObjectID(584ffc6d51d6dae7b8b863e7),2016-09-08T07:13:30.000Z,"loviskuhn@gmail.com","immowelt","www.immowelt.de/expose/2BX564A","extreme",,,true,,,1
ObjectID(584ffc6e51d6dae7b8b863e9),2016-09-08T07:13:37.000Z,"loviskuhn@gmail.com","immowelt","www.immowelt.de/expose/2BS744A","extreme",,,true,,,1
ObjectID(584ffc6e51d6dae7b8b863eb),2016-09-08T07:13:36.000Z,"carsten.j.meier@gmail.com","immowelt","www.immowelt.de/expose/2BTYS49","extreme",,,true,,,1
ObjectID(584ffc6f51d6dae7b8b863ed),2016-09-08T07:13:47.000Z,"carsten.j.meier@gmail.com","immowelt","www.immowelt.de/expose/2BY6Z49","extreme",,,true,,,1
ObjectID(584ffc7051d6dae7b8b863ef),2016-09-08T07:13:46.000Z,"loviskuhn@gmail.com","immowelt","www.immowelt.de/expose/2BHF34A","extreme",,,true,,,1
ObjectID(584ffc7051d6dae7b8b863f1),2016-09-08T07:18:17.000Z,"madameowicz@gmail.com","immowelt","www.immowelt.de/expose/2BA744A","normal",8.9,5,true,,,1
ObjectID(584ffc7151d6dae7b8b863f3),2016-09-08T07:18:14.000Z,"aylindemirci132@gmail.com","immowelt","www.immowelt.de/expose/2B3N44A","normal",8.779999999999999,5,true,,,1
ObjectID(584ffc7151d6dae7b8b863f5),2016-09-08T07:18:17.000Z,"janowski.miko@gmail.com","immowelt","www.immowelt.de/expose/2B5G74A","normal",8.85,5,true,,,1
ObjectID(584ffc7251d6dae7b8b863f7),2016-09-08T07:18:17.000Z,"ma03592@gmail.com","immowelt","www.immowelt.de/expose/2BVHV49","normal",8.92,5,true,,,1
ObjectID(584ffc7251d6dae7b8b863f9),2016-09-08T07:18:22.000Z,"ma03592@gmail.com","immowelt","www.immowelt.de/expose/2B9FZ49","normal",8.93,5,true,,,1
ObjectID(584ffc7351d6dae7b8b863fb),2016-09-08T07:18:34.000Z,"aylindemirci132@gmail.com","immowelt","www.immowelt.de/expose/2BU644A","normal",8.880000000000001,5,true,,,1
ObjectID(584ffc7351d6dae7b8b863fd),2016-09-08T07:18:35.000Z,"hamit.k.yilmaz@gmail.com","immowelt","www.immowelt.de/expose/2BS744A","normal",8.880000000000001,5,true,,,1
ObjectID(584ffc7451d6dae7b8b863ff),2016-09-08T07:18:33.000Z,"ma03592@gmail.com","immowelt","www.immowelt.de/expose/2BMF74A","normal",8.85,5,true,,,1
ObjectID(584ffc7451d6dae7b8b86401),2016-09-08T07:18:40.000Z,"stephanbraun19@gmail.com","immowelt","www.immowelt.de/expose/2B37Z49","normal",8.970000000000001,5,true,,,1
ObjectID(584ffc7551d6dae7b8b86403),2016-09-08T07:18:54.000Z,"stef.loguercio@gmail.com","immowelt","www.immowelt.de/expose/2B6A44A","normal",8.869999999999999,5,true,,,1
ObjectID(584ffc7551d6dae7b8b86405),2016-09-08T07:18:56.000Z,"hamit.k.yilmaz@gmail.com","immowelt","www.immowelt.de/expose/2BTYS49","normal",8.83,5,true,,,1
ObjectID(584ffc7651d6dae7b8b86407),2016-09-08T07:18:54.000Z,"aylindemirci132@gmail.com","immowelt","www.immowelt.de/expose/2BQV24A","normal",8.869999999999999,5,true,,,1
ObjectID(584ffc7651d6dae7b8b86409),2016-09-08T07:18:54.000Z,"hanna.c.berg@gmail.com","immowelt","www.immowelt.de/expose/2B2924A","normal",8.880000000000001,5,true,,,1
ObjectID(584ffc7751d6dae7b8b8640b),2016-09-08T07:18:56.000Z,"nina.c.weiss@gmail.com","immowelt","www.immowelt.de/expose/2BQF74A","normal",8.800000000000001,5,true,,,1
ObjectID(584ffc7751d6dae7b8b8640d),2016-09-08T07:19:13.000Z,"vittilauro@gmail.com","immowelt","www.immowelt.de/expose/2BDLZ49","normal",8.970000000000001,5,true,,,1
ObjectID(584ffc7851d6dae7b8b8640f),2016-09-08T07:19:36.000Z,"stephanbraun19@gmail.com","immowelt","www.immowelt.de/expose/2BY6Z49","normal",8.83,5,true,,,1
ObjectID(584ffc7851d6dae7b8b86411),2016-09-08T07:19:38.000Z,"aylindemirci132@gmail.com","immowelt","www.immowelt.de/expose/2BE5Y49","normal",8.800000000000001,5,true,,,1
ObjectID(584ffc7951d6dae7b8b86413),2016-09-08T07:19:52.000Z,"vittilauro@gmail.com","immowelt","www.immowelt.de/expose/2BKP24A","normal",8.800000000000001,5,true,,,1
ObjectID(584ffc7951d6dae7b8b86415),2016-09-08T07:19:55.000Z,"ma03592@gmail.com","immowelt","www.immowelt.de/expose/2BK744A","normal",8.73,5,true,,,1
ObjectID(584ffc7a51d6dae7b8b86417),2016-09-08T07:20:50.000Z,"janowski.miko@gmail.com","immowelt","www.immowelt.de/expose/2BF934A","normal",8.98,5,true,,,1
ObjectID(584ffc7b51d6dae7b8b86419),2016-09-08T07:20:53.000Z,"ismailbhamed@gmail.com","immowelt","www.immowelt.de/expose/2B6824A","normal",8.92,5,true,,,1
ObjectID(584ffc7b51d6dae7b8b8641b),2016-09-08T07:21:08.000Z,"madameowicz@gmail.com","immowelt","www.immowelt.de/expose/2B6P34A","normal",8.779999999999999,5,true,,,1
ObjectID(584ffc7c51d6dae7b8b8641d),2016-09-08T07:21:14.000Z,"janowski.miko@gmail.com","immowelt","www.immowelt.de/expose/2B3744A","normal",8.720000000000001,5,true,,,1
ObjectID(584ffc7c51d6dae7b8b8641f),2016-09-08T07:21:31.000Z,"stephanbraun19@gmail.com","immowelt","www.immowelt.de/expose/2BNT24A","normal",8.9,5,true,,,1
ObjectID(584ffc7d51d6dae7b8b86421),2016-09-08T07:21:48.000Z,"madameowicz@gmail.com","immowelt","www.immowelt.de/expose/2B4B24A","normal",8.9,5,true,,,1
ObjectID(584ffc7d51d6dae7b8b86423),2016-09-08T07:22:11.000Z,"stef.loguercio@gmail.com","immowelt","www.immowelt.de/expose/2BHF34A","normal",8.949999999999999,5,true,,,1
ObjectID(584ffc7e51d6dae7b8b86425),2016-09-08T07:22:23.000Z,"hanna.c.berg@gmail.com","immowelt","www.immowelt.de/expose/2BFR74A","normal",9.08,5,true,,,1
ObjectID(584ffc7e51d6dae7b8b86427),2016-09-08T07:22:26.000Z,"hamit.k.yilmaz@gmail.com","immowelt","www.immowelt.de/expose/2BD744A","normal",8.92,5,true,,,1
ObjectID(584ffc7f51d6dae7b8b86429),2016-09-08T07:22:31.000Z,"loviskuhn@gmail.com","immowelt","www.immowelt.de/expose/2BX564A","extreme",,,true,,,1
ObjectID(584ffc7f51d6dae7b8b8642b),2016-09-08T07:22:32.000Z,"loviskuhn@gmail.com","immowelt","www.immowelt.de/expose/2BS744A","extreme",,,true,,,1
ObjectID(584ffc8051d6dae7b8b8642d),2016-09-08T07:22:30.000Z,"stephanbraun19@gmail.com","immowelt","www.immowelt.de/expose/2BYXY49","normal",8.949999999999999,5,true,,,1
ObjectID(584ffc8051d6dae7b8b8642f),2016-09-08T07:22:40.000Z,"carsten.j.meier@gmail.com","immowelt","www.immowelt.de/expose/2BTYS49","extreme",,,true,,,1
ObjectID(584ffc8151d6dae7b8b86431),2016-09-08T07:22:43.000Z,"carsten.j.meier@gmail.com","immowelt","www.immowelt.de/expose/2BY6Z49","extreme",,,true,,,1
ObjectID(584ffc8151d6dae7b8b86433),2016-09-08T07:22:45.000Z,"loviskuhn@gmail.com","immowelt","www.immowelt.de/expose/2BHF34A","extreme",,,true,,,1
ObjectID(584ffc8251d6dae7b8b86435),2016-09-08T07:37:12.000Z,"madameowicz@gmail.com","immowelt","www.immowelt.de/expose/2BVHV49","normal",18.92,15,false,4,,1
ObjectID(584ffc8251d6dae7b8b86437),2016-09-08T07:37:11.000Z,"ma03592@gmail.com","immowelt","www.immowelt.de/expose/2BA744A","normal",18.9,15,false,4,,1
ObjectID(584ffc8351d6dae7b8b86439),2016-09-08T07:37:12.000Z,"madameowicz@gmail.com","immowelt","www.immowelt.de/expose/2B3N44A","normal",18.97,15,false,4,,1
ObjectID(584ffc8451d6dae7b8b8643b),2016-09-08T07:37:13.000Z,"hanna.c.berg@gmail.com","immowelt","www.immowelt.de/expose/2B9FZ49","normal",18.85,15,false,4,,1
ObjectID(584ffc8451d6dae7b8b8643d),2016-09-08T07:37:13.000Z,"stef.loguercio@gmail.com","immowelt","www.immowelt.de/expose/2B5G74A","normal",18.93,15,false,4,,1
ObjectID(584ffc8551d6dae7b8b8643f),2016-09-08T07:37:11.000Z,"hamit.k.yilmaz@gmail.com","immowelt","www.immowelt.de/expose/2BX564A","normal",65.18000000000001,65,false,4,,1
ObjectID(584ffc8551d6dae7b8b86441),2016-09-08T07:37:30.000Z,"janowski.miko@gmail.com","immowelt","www.immowelt.de/expose/2BS744A","normal",18.92,15,false,4,,1
ObjectID(584ffc8651d6dae7b8b86443),2016-09-08T07:37:31.000Z,"aylindemirci132@gmail.com","immowelt","www.immowelt.de/expose/2BMF74A","normal",18.97,15,false,4,,1
ObjectID(584ffc8651d6dae7b8b86445),2016-09-08T07:37:33.000Z,"ma03592@gmail.com","immowelt","www.immowelt.de/expose/2BU644A","normal",18.98,15,false,4,,1
ObjectID(584ffc8751d6dae7b8b86447),2016-09-08T07:37:32.000Z,"stef.loguercio@gmail.com","immowelt","www.immowelt.de/expose/2B37Z49","normal",18.87,15,false,4,,1
ObjectID(584ffc8851d6dae7b8b86449),2016-09-08T07:37:50.000Z,"vittilauro@gmail.com","immowelt","www.immowelt.de/expose/2B2924A","normal",18.93,15,false,4,,1
ObjectID(584ffc8851d6dae7b8b8644b),2016-09-08T07:37:49.000Z,"nina.c.weiss@gmail.com","immowelt","www.immowelt.de/expose/2BQV24A","normal",18.92,15,false,4,,1
ObjectID(584ffc8951d6dae7b8b8644d),2016-09-08T07:37:50.000Z,"stef.loguercio@gmail.com","immowelt","www.immowelt.de/expose/2BTYS49","normal",18.9,15,false,4,,1
ObjectID(584ffc8951d6dae7b8b8644f),2016-09-08T07:37:55.000Z,"madameowicz@gmail.com","immowelt","www.immowelt.de/expose/2BQF74A","normal",18.98,15,false,4,,1
ObjectID(584ffc8a51d6dae7b8b86451),2016-09-08T07:38:04.000Z,"madameowicz@gmail.com","immowelt","www.immowelt.de/expose/2BDLZ49","normal",18.85,15,false,4,,1
ObjectID(584ffc8a51d6dae7b8b86453),2016-09-08T07:38:26.000Z,"janowski.miko@gmail.com","immowelt","www.immowelt.de/expose/2BY6Z49","normal",18.83,15,false,4,,1
ObjectID(584ffc8b51d6dae7b8b86455),2016-09-08T07:38:27.000Z,"ma03592@gmail.com","immowelt","www.immowelt.de/expose/2BE5Y49","normal",18.82,15,false,4,,1
ObjectID(584ffc8c51d6dae7b8b86457),2016-09-08T07:38:44.000Z,"ma03592@gmail.com","immowelt","www.immowelt.de/expose/2BKP24A","normal",18.87,15,false,4,,1
ObjectID(584ffc8d51d6dae7b8b86459),2016-09-08T07:38:45.000Z,"hanna.c.berg@gmail.com","immowelt","www.immowelt.de/expose/2BK744A","normal",18.83,15,false,4,,1
ObjectID(584ffc8e51d6dae7b8b8645b),2016-09-08T07:39:20.000Z,"stephanbraun19@gmail.com","immowelt","www.immowelt.de/expose/2BF934A","normal",18.5,15,false,4,,1
ObjectID(584ffc8e51d6dae7b8b8645d),2016-09-08T07:39:55.000Z,"hanna.c.berg@gmail.com","immowelt","www.immowelt.de/expose/2B6P34A","normal",18.78,15,false,4,,1
ObjectID(584ffc8f51d6dae7b8b8645f),2016-09-08T07:39:56.000Z,"ismailbhamed@gmail.com","immowelt","www.immowelt.de/expose/2B3744A","normal",18.7,15,false,4,,1
ObjectID(584ffc9051d6dae7b8b86461),2016-09-08T07:40:12.000Z,"janowski.miko@gmail.com","immowelt","www.immowelt.de/expose/2BNT24A","normal",18.68,15,false,4,,1
ObjectID(584ffc9051d6dae7b8b86463),2016-09-08T07:40:23.000Z,"ma03592@gmail.com","immowelt","www.immowelt.de/expose/2B4B24A","normal",18.58,15,false,4,,1
ObjectID(584ffc9151d6dae7b8b86465),2016-09-08T07:40:30.000Z,"ismailbhamed@gmail.com","immowelt","www.immowelt.de/expose/2BFU24A","normal",64.68000000000001,60,false,4,,1
ObjectID(584ffc9251d6dae7b8b86467),2016-09-08T07:40:50.000Z,"ismailbhamed@gmail.com","immowelt","www.immowelt.de/expose/2BHF34A","normal",18.65,15,false,4,,1
ObjectID(584ffc9251d6dae7b8b86469),2016-09-08T07:40:51.000Z,"vittilauro@gmail.com","immowelt","www.immowelt.de/expose/2BFR74A","normal",18.47,15,false,4,,1
ObjectID(584ffc9351d6dae7b8b8646b),2016-09-08T07:40:56.000Z,"ismailbhamed@gmail.com","immowelt","www.immowelt.de/expose/2BD744A","normal",18.5,15,false,4,,1
ObjectID(584ffc9451d6dae7b8b8646d),2016-09-08T07:41:06.000Z,"hamit.k.yilmaz@gmail.com","immowelt","www.immowelt.de/expose/2BYXY49","normal",18.6,15,false,4,,1
ObjectID(584ffc9451d6dae7b8b8646f),2016-09-08T07:45:27.000Z,"ma03592@gmail.com","immowelt","www.immowelt.de/expose/2BA744A","normal",8.27,5,true,,,1
ObjectID(584ffc9551d6dae7b8b86471),2016-09-08T07:45:28.000Z,"hamit.k.yilmaz@gmail.com","immowelt","www.immowelt.de/expose/2BX564A","normal",8.279999999999999,5,true,,,1
ObjectID(584ffc9651d6dae7b8b86473),2016-09-08T07:45:27.000Z,"stef.loguercio@gmail.com","immowelt","www.immowelt.de/expose/2B5G74A","normal",8.23,5,true,,,1
ObjectID(584ffc9651d6dae7b8b86475),2016-09-08T07:45:28.000Z,"madameowicz@gmail.com","immowelt","www.immowelt.de/expose/2B3N44A","normal",8.27,5,true,,,1
ObjectID(584ffc9751d6dae7b8b86477),2016-09-08T07:45:27.000Z,"hanna.c.berg@gmail.com","immowelt","www.immowelt.de/expose/2B9FZ49","normal",8.23,5,true,,,1
ObjectID(584ffc9851d6dae7b8b86479),2016-09-08T07:45:28.000Z,"madameowicz@gmail.com","immowelt","www.immowelt.de/expose/2BVHV49","normal",8.27,5,true,,,1
ObjectID(584ffc9851d6dae7b8b8647b),2016-09-08T07:45:45.000Z,"janowski.miko@gmail.com","immowelt","www.immowelt.de/expose/2BS744A","normal",8.25,5,true,,,1
ObjectID(584ffc9951d6dae7b8b8647d),2016-09-08T07:45:40.000Z,"stef.loguercio@gmail.com","immowelt","www.immowelt.de/expose/2B37Z49","normal",8.130000000000001,5,true,,,1
ObjectID(584ffc9a51d6dae7b8b8647f),2016-09-08T07:45:41.000Z,"aylindemirci132@gmail.com","immowelt","www.immowelt.de/expose/2BMF74A","normal",8.17,5,true,,,1
ObjectID(584ffc9a51d6dae7b8b86481),2016-09-08T07:45:45.000Z,"ma03592@gmail.com","immowelt","www.immowelt.de/expose/2BU644A","normal",8.199999999999999,5,true,,,1
ObjectID(584ffc9b51d6dae7b8b86483),2016-09-08T07:46:02.000Z,"vittilauro@gmail.com","immowelt","www.immowelt.de/expose/2B2924A","normal",8.199999999999999,5,true,,,1
ObjectID(584ffc9b51d6dae7b8b86485),2016-09-08T07:46:06.000Z,"stef.loguercio@gmail.com","immowelt","www.immowelt.de/expose/2BTYS49","normal",8.27,5,true,,,1
ObjectID(584ffc9c51d6dae7b8b86487),2016-09-08T07:46:06.000Z,"madameowicz@gmail.com","immowelt","www.immowelt.de/expose/2BQF74A","normal",8.18,5,true,,,1
ObjectID(584ffc9c51d6dae7b8b86489),2016-09-08T07:46:01.000Z,"nina.c.weiss@gmail.com","immowelt","www.immowelt.de/expose/2BQV24A","normal",8.199999999999999,5,true,,,1
ObjectID(584ffc9d51d6dae7b8b8648b),2016-09-08T07:46:20.000Z,"madameowicz@gmail.com","immowelt","www.immowelt.de/expose/2BDLZ49","normal",8.27,5,true,,,1
ObjectID(584ffc9e51d6dae7b8b8648d),2016-09-08T07:46:41.000Z,"janowski.miko@gmail.com","immowelt","www.immowelt.de/expose/2BY6Z49","normal",8.25,5,true,,,1
ObjectID(584ffc9f51d6dae7b8b8648f),2016-09-08T07:46:44.000Z,"ma03592@gmail.com","immowelt","www.immowelt.de/expose/2BE5Y49","normal",8.279999999999999,5,true,,,1
ObjectID(584ffc9f51d6dae7b8b86491),2016-09-08T07:47:01.000Z,"ma03592@gmail.com","immowelt","www.immowelt.de/expose/2BKP24A","normal",8.279999999999999,5,true,,,1
ObjectID(584ffca051d6dae7b8b86493),2016-09-08T07:47:01.000Z,"hanna.c.berg@gmail.com","immowelt","www.immowelt.de/expose/2BK744A","normal",8.27,5,true,,,1
ObjectID(584ffca051d6dae7b8b86495),2016-09-08T07:47:36.000Z,"stephanbraun19@gmail.com","immowelt","www.immowelt.de/expose/2BF934A","normal",8.27,5,true,,,1
ObjectID(584ffca151d6dae7b8b86497),2016-09-08T07:48:10.000Z,"hanna.c.berg@gmail.com","immowelt","www.immowelt.de/expose/2B6P34A","normal",8.25,5,true,,,1
ObjectID(584ffca151d6dae7b8b86499),2016-09-08T07:48:12.000Z,"ismailbhamed@gmail.com","immowelt","www.immowelt.de/expose/2B3744A","normal",8.27,5,true,,,1
ObjectID(584ffca251d6dae7b8b8649b),2016-09-08T07:48:25.000Z,"janowski.miko@gmail.com","immowelt","www.immowelt.de/expose/2BNT24A","normal",8.220000000000001,5,true,,,1
ObjectID(584ffca251d6dae7b8b8649d),2016-09-08T07:48:39.000Z,"ma03592@gmail.com","immowelt","www.immowelt.de/expose/2B4B24A","normal",8.27,5,true,,,1
ObjectID(584ffca351d6dae7b8b8649f),2016-09-08T07:48:44.000Z,"ismailbhamed@gmail.com","immowelt","www.immowelt.de/expose/2BFU24A","normal",8.23,5,true,,,1
ObjectID(584ffca451d6dae7b8b864a1),2016-09-08T07:49:01.000Z,"ismailbhamed@gmail.com","immowelt","www.immowelt.de/expose/2BHF34A","normal",8.18,5,true,,,1
